ID_STAZ;Year;Month;VALORE
683;2020;2;1.0
684;2020;2;3.6
685;2020;2;2.2
686;2020;2;3.0
687;2020;2;12.200000000000001
689;2020;2;3.1999999999999997
690;2020;2;6.2
693;2020;2;2.8
694;2020;2;0.8
695;2020;2;1.4000000000000001
696;2020;2;3.0
697;2020;2;3.0
698;2020;2;2.6
699;2020;2;2.2
700;2020;2;4.6000000000000005
701;2020;2;0.8
703;2020;2;17.0
705;2020;2;24.2
706;2020;2;3.1999999999999997
707;2020;2;8.4
708;2020;2;31.400000000000002
709;2020;2;9.4
710;2020;2;1.6
711;2020;2;4.3999999999999995
712;2020;2;4.4
713;2020;2;7.4
715;2020;2;38.4
716;2020;2;3.4
717;2020;2;3.0
718;2020;2;4.0
721;2020;2;27.6
722;2020;2;3.2
723;2020;2;9.8
724;2020;2;6.8
725;2020;2;34.4
726;2020;2;3.2
727;2020;2;15.4
728;2020;2;3.4000000000000004
729;2020;2;5.800000000000001
730;2020;2;7.2
731;2020;2;20.2
733;2020;2;9.6
734;2020;2;12.4
735;2020;2;4.6
736;2020;2;7.2
737;2020;2;11.4
738;2020;2;4.6000000000000005
739;2020;2;6.800000000000001
740;2020;2;16.400000000000002
742;2020;2;3.2
743;2020;2;2.4
744;2020;2;0.0
745;2020;2;5.8
746;2020;2;2.6
747;2020;2;4.2
748;2020;2;5.6
749;2020;2;10.6
750;2020;2;1.6
751;2020;2;3.2
752;2020;2;11.8
753;2020;2;6.2
754;2020;2;16.8
755;2020;2;7.2
756;2020;2;4.4
757;2020;2;2.2
758;2020;2;2.2
759;2020;2;3.6
760;2020;2;1.8
761;2020;2;11.4
762;2020;2;1.4000000000000001
763;2020;2;3.2
764;2020;2;2.6
765;2020;2;2.8
766;2020;2;3.4000000000000004
767;2020;2;0.0
769;2020;2;0.8
770;2020;2;6.4
772;2020;2;7.3999999999999995
773;2020;2;1.6
774;2020;2;2.6
775;2020;2;0.8
776;2020;2;3.2
777;2020;2;1.8
778;2020;2;1.4000000000000001
779;2020;2;1.6
780;2020;2;0.8
1380;2020;2;8.4
1381;2020;2;4.2
1382;2020;2;1.8
1383;2020;2;22.8
1384;2020;2;10.8
1385;2020;2;13.4
1386;2020;2;4.4
1404;2020;2;5.0
1424;2020;2;7.2
1444;2020;2;0.4
