ID_STAZ;Year;Month;VALORE
683;2020;1;7.4
684;2020;1;0.8
685;2020;1;1.8
686;2020;1;0.4
687;2020;1;7.0
689;2020;1;3.8000000000000003
690;2020;1;1.2000000000000002
693;2020;1;0.6000000000000001
694;2020;1;1.0
695;2020;1;3.0
696;2020;1;1.6
697;2020;1;3.0
698;2020;1;0.0
699;2020;1;5.800000000000001
700;2020;1;4.2
701;2020;1;2.6
703;2020;1;3.4000000000000004
705;2020;1;1.6
706;2020;1;12.2
707;2020;1;26.4
708;2020;1;144.0
709;2020;1;2.2
710;2020;1;3.4000000000000004
711;2020;1;17.0
712;2020;1;5.4
713;2020;1;82.6
715;2020;1;13.4
716;2020;1;5.800000000000001
717;2020;1;15.0
718;2020;1;2.6
721;2020;1;10.200000000000001
722;2020;1;9.0
723;2020;1;1.4
724;2020;1;13.0
725;2020;1;8.0
726;2020;1;12.4
727;2020;1;14.4
728;2020;1;2.6
729;2020;1;9.4
730;2020;1;4.6
731;2020;1;1.2000000000000002
733;2020;1;4.2
734;2020;1;10.4
735;2020;1;7.6000000000000005
736;2020;1;1.7999999999999998
737;2020;1;9.8
738;2020;1;8.2
739;2020;1;8.6
740;2020;1;3.0
742;2020;1;1.2
743;2020;1;0.0
744;2020;1;0.0
745;2020;1;0.4
746;2020;1;0.0
747;2020;1;0.2
748;2020;1;0.8
749;2020;1;2.4000000000000004
750;2020;1;0.2
751;2020;1;0.0
752;2020;1;2.4000000000000004
753;2020;1;4.0
754;2020;1;2.8
755;2020;1;0.2
756;2020;1;13.8
757;2020;1;3.2
758;2020;1;23.0
759;2020;1;12.8
760;2020;1;0.4
761;2020;1;4.6
762;2020;1;0.2
763;2020;1;16.2
764;2020;1;6.6000000000000005
765;2020;1;5.2
766;2020;1;15.0
767;2020;1;19.4
769;2020;1;4.2
770;2020;1;14.6
772;2020;1;0.4
773;2020;1;0.2
774;2020;1;0.8
775;2020;1;2.4
776;2020;1;0.4
777;2020;1;0.8
778;2020;1;0.4
779;2020;1;0.6000000000000001
780;2020;1;0.2
1380;2020;1;16.8
1381;2020;1;0.6000000000000001
1382;2020;1;3.4000000000000004
1383;2020;1;6.0
1384;2020;1;55.8
1385;2020;1;12.200000000000001
1386;2020;1;1.0
1404;2020;1;7.6000000000000005
1424;2020;1;5.0
1444;2020;1;1.0
