ID_STAZ;Year;Month;VALORE
683;2020;6;1.6
684;2020;6;1.8
685;2020;6;2.4
686;2020;6;12.799999999999999
687;2020;6;7.8
689;2020;6;3.6
690;2020;6;4.2
693;2020;6;8.4
694;2020;6;9.6
695;2020;6;9.4
696;2020;6;4.6
697;2020;6;1.8
698;2020;6;3.8
699;2020;6;6.8
700;2020;6;9.200000000000001
701;2020;6;5.0
703;2020;6;8.8
705;2020;6;12.0
706;2020;6;5.199999999999999
707;2020;6;12.6
708;2020;6;29.2
709;2020;6;33.0
710;2020;6;5.6
711;2020;6;8.4
712;2020;6;8.6
713;2020;6;8.4
715;2020;6;27.0
716;2020;6;7.2
717;2020;6;7.0
718;2020;6;12.6
721;2020;6;23.6
722;2020;6;5.800000000000001
723;2020;6;43.6
724;2020;6;41.2
725;2020;6;18.0
726;2020;6;34.6
727;2020;6;14.2
728;2020;6;56.0
729;2020;6;29.4
730;2020;6;43.800000000000004
731;2020;6;17.4
733;2020;6;46.0
734;2020;6;28.6
735;2020;6;29.8
736;2020;6;22.0
737;2020;6;49.6
738;2020;6;31.200000000000003
739;2020;6;30.799999999999997
740;2020;6;10.8
742;2020;6;22.0
743;2020;6;22.599999999999998
744;2020;6;7.8
745;2020;6;14.0
746;2020;6;24.0
747;2020;6;20.6
748;2020;6;22.2
749;2020;6;20.6
750;2020;6;16.6
751;2020;6;21.2
752;2020;6;17.0
753;2020;6;23.8
754;2020;6;13.4
755;2020;6;19.0
756;2020;6;2.6
757;2020;6;2.4
758;2020;6;0.0
759;2020;6;0.6000000000000001
760;2020;6;0.4
761;2020;6;0.8
762;2020;6;0.6
763;2020;6;14.6
764;2020;6;9.200000000000001
765;2020;6;29.6
766;2020;6;10.0
767;2020;6;0.6000000000000001
769;2020;6;0.4
770;2020;6;22.2
772;2020;6;20.0
773;2020;6;27.200000000000003
774;2020;6;16.2
775;2020;6;27.8
776;2020;6;28.0
777;2020;6;16.0
778;2020;6;17.2
779;2020;6;24.0
780;2020;6;24.4
1380;2020;6;35.6
1381;2020;6;18.799999999999997
1382;2020;6;20.0
1383;2020;6;9.8
1384;2020;6;17.6
1385;2020;6;33.4
1386;2020;6;24.8
1404;2020;6;9.0
1424;2020;6;11.8
1444;2020;6;16.8
