ID_STAZ;Year;Month;VALORE
683;2020;9;0.0
684;2020;9;0.0
685;2020;9;0.0
686;2020;9;0.0
687;2020;9;0.0
689;2020;9;3.4
690;2020;9;8.6
693;2020;9;0.0
694;2020;9;0.0
695;2020;9;0.0
696;2020;9;0.0
697;2020;9;0.0
698;2020;9;0.0
699;2020;9;0.0
700;2020;9;0.0
701;2020;9;0.0
703;2020;9;0.6
705;2020;9;4.6
706;2020;9;0.2
707;2020;9;0.0
708;2020;9;0.2
709;2020;9;9.399999999999999
710;2020;9;0.8
711;2020;9;0.2
712;2020;9;1.4
713;2020;9;0.0
715;2020;9;1.0
716;2020;9;0.4
717;2020;9;0.2
718;2020;9;0.0
721;2020;9;4.0
722;2020;9;0.0
723;2020;9;7.6
724;2020;9;13.000000000000002
725;2020;9;0.4
726;2020;9;1.6
727;2020;9;5.6
728;2020;9;2.4000000000000004
729;2020;9;6.8
730;2020;9;0.8
731;2020;9;0.6
733;2020;9;6.0
734;2020;9;3.8
735;2020;9;1.6
736;2020;9;1.0
737;2020;9;1.6
738;2020;9;5.2
739;2020;9;3.6
740;2020;9;0.0
742;2020;9;0.2
743;2020;9;1.0
744;2020;9;0.6
745;2020;9;0.2
746;2020;9;2.0
747;2020;9;0.0
748;2020;9;0.4
749;2020;9;3.2
750;2020;9;1.0
751;2020;9;2.4
752;2020;9;0.2
753;2020;9;0.4
754;2020;9;10.4
755;2020;9;0.0
756;2020;9;1.4000000000000001
757;2020;9;2.0
758;2020;9;4.2
759;2020;9;1.2
760;2020;9;0.6000000000000001
761;2020;9;1.2000000000000002
762;2020;9;0.4
763;2020;9;0.6000000000000001
764;2020;9;2.0
765;2020;9;0.2
766;2020;9;0.2
767;2020;9;53.0
769;2020;9;1.4000000000000001
770;2020;9;2.2
772;2020;9;2.6
773;2020;9;2.2
774;2020;9;0.6000000000000001
775;2020;9;1.6
776;2020;9;0.0
777;2020;9;0.2
778;2020;9;0.2
779;2020;9;4.6
780;2020;9;4.800000000000001
1380;2020;9;6.2
1381;2020;9;0.0
1382;2020;9;1.4
1383;2020;9;1.5999999999999999
1384;2020;9;2.2
1385;2020;9;1.6
1386;2020;9;0.0
1404;2020;9;0.2
1424;2020;9;4.0
1444;2020;9;0.8
