ID_STAZ;Year;Month;VALORE
683;2020;4;15.0
684;2020;4;9.8
685;2020;4;11.799999999999999
686;2020;4;27.6
687;2020;4;13.8
689;2020;4;12.4
690;2020;4;10.2
693;2020;4;16.2
694;2020;4;15.200000000000001
695;2020;4;15.0
696;2020;4;4.6000000000000005
697;2020;4;8.6
698;2020;4;9.0
699;2020;4;28.0
700;2020;4;11.0
701;2020;4;6.800000000000001
703;2020;4;12.0
705;2020;4;19.2
706;2020;4;4.0
707;2020;4;37.6
708;2020;4;54.8
709;2020;4;37.6
710;2020;4;18.400000000000002
711;2020;4;19.200000000000003
712;2020;4;3.8000000000000003
713;2020;4;35.0
715;2020;4;20.400000000000002
716;2020;4;40.199999999999996
717;2020;4;27.2
718;2020;4;12.0
721;2020;4;7.800000000000001
722;2020;4;39.800000000000004
723;2020;4;26.8
724;2020;4;21.6
725;2020;4;14.2
726;2020;4;30.400000000000002
727;2020;4;14.0
728;2020;4;24.0
729;2020;4;15.8
730;2020;4;26.8
731;2020;4;13.6
733;2020;4;28.8
734;2020;4;28.4
735;2020;4;11.6
736;2020;4;11.6
737;2020;4;24.8
738;2020;4;24.400000000000002
739;2020;4;25.6
740;2020;4;7.0
742;2020;4;31.0
743;2020;4;12.6
744;2020;4;8.200000000000001
745;2020;4;19.6
746;2020;4;25.8
747;2020;4;14.0
748;2020;4;17.8
749;2020;4;75.0
750;2020;4;13.4
751;2020;4;18.0
752;2020;4;14.8
753;2020;4;20.6
754;2020;4;11.6
755;2020;4;17.6
756;2020;4;42.0
757;2020;4;18.2
758;2020;4;11.8
759;2020;4;50.0
760;2020;4;5.0
761;2020;4;4.4
762;2020;4;8.4
763;2020;4;14.8
764;2020;4;14.8
765;2020;4;22.2
766;2020;4;10.2
767;2020;4;34.2
769;2020;4;6.4
770;2020;4;26.8
772;2020;4;30.4
773;2020;4;31.0
774;2020;4;32.2
775;2020;4;21.2
776;2020;4;21.0
777;2020;4;19.0
778;2020;4;24.6
779;2020;4;14.4
780;2020;4;19.0
1380;2020;4;29.4
1381;2020;4;22.400000000000002
1382;2020;4;61.4
1383;2020;4;6.4
1384;2020;4;30.8
1385;2020;4;8.8
1386;2020;4;30.4
1404;2020;4;12.2
1424;2020;4;39.6
1444;2020;4;41.4
