ID_STAZ;Year;Month;VALORE
683;2020;11;0.0
684;2020;11;0.0
685;2020;11;0.0
686;2020;11;0.0
687;2020;11;0.2
689;2020;11;0.0
690;2020;11;0.0
693;2020;11;0.0
694;2020;11;0.0
695;2020;11;0.0
696;2020;11;0.0
697;2020;11;0.0
698;2020;11;0.0
699;2020;11;0.6000000000000001
700;2020;11;0.0
701;2020;11;0.2
703;2020;11;0.8
705;2020;11;0.0
706;2020;11;5.2
707;2020;11;8.4
708;2020;11;18.6
709;2020;11;0.8
710;2020;11;0.2
711;2020;11;33.6
712;2020;11;2.6
713;2020;11;7.8
715;2020;11;1.0
716;2020;11;1.0
717;2020;11;2.2
718;2020;11;0.0
721;2020;11;2.6
722;2020;11;0.8
723;2020;11;1.4
724;2020;11;1.5999999999999999
725;2020;11;0.0
726;2020;11;1.8
727;2020;11;0.0
728;2020;11;1.7999999999999998
729;2020;11;2.4000000000000004
730;2020;11;0.4
731;2020;11;1.0
733;2020;11;1.2000000000000002
734;2020;11;1.0
735;2020;11;0.6000000000000001
736;2020;11;1.6
737;2020;11;1.0
738;2020;11;0.8
739;2020;11;0.0
740;2020;11;0.0
742;2020;11;1.0
743;2020;11;1.4
744;2020;11;0.4
745;2020;11;0.4
746;2020;11;0.0
747;2020;11;0.0
748;2020;11;0.6000000000000001
749;2020;11;0.2
750;2020;11;8.8
751;2020;11;0.6000000000000001
752;2020;11;1.0
753;2020;11;0.0
754;2020;11;0.2
755;2020;11;0.0
756;2020;11;0.6000000000000001
757;2020;11;0.6000000000000001
758;2020;11;0.8
759;2020;11;0.4
760;2020;11;1.0
761;2020;11;0.0
762;2020;11;0.4
763;2020;11;34.0
764;2020;11;4.2
765;2020;11;0.0
766;2020;11;24.599999999999998
767;2020;11;0.6000000000000001
769;2020;11;1.0
770;2020;11;1.6
772;2020;11;1.0
773;2020;11;0.2
774;2020;11;1.2000000000000002
775;2020;11;0.2
776;2020;11;3.4000000000000004
777;2020;11;3.8
778;2020;11;0.4
779;2020;11;3.8
780;2020;11;2.0
1380;2020;11;4.0
1381;2020;11;0.4
1382;2020;11;0.4
1383;2020;11;2.8000000000000003
1384;2020;11;6.3999999999999995
1385;2020;11;1.2
1386;2020;11;0.0
1404;2020;11;4.8
1424;2020;11;5.6
1444;2020;11;13.799999999999999
