ID_STAZ;Year;Month;VALORE
683;2021;7;0.0
684;2021;7;0.0
685;2021;7;0.0
686;2021;7;0.0
687;2021;7;0.0
689;2021;7;0.0
690;2021;7;0.0
693;2021;7;0.0
694;2021;7;0.0
695;2021;7;0.0
696;2021;7;0.0
697;2021;7;0.0
698;2021;7;0.0
699;2021;7;0.0
700;2021;7;0.0
701;2021;7;0.0
703;2021;7;0.0
705;2021;7;1.0
706;2021;7;0.0
707;2021;7;0.0
708;2021;7;0.4
709;2021;7;2.4
710;2021;7;0.0
711;2021;7;0.0
712;2021;7;0.0
713;2021;7;0.0
715;2021;7;1.2
716;2021;7;0.0
717;2021;7;0.0
718;2021;7;0.0
721;2021;7;0.0
722;2021;7;0.0
723;2021;7;0.8
724;2021;7;0.8
725;2021;7;1.6
726;2021;7;1.0
727;2021;7;3.8000000000000003
728;2021;7;10.8
729;2021;7;14.4
730;2021;7;0.0
731;2021;7;0.8
733;2021;7;9.799999999999999
734;2021;7;1.6
735;2021;7;5.800000000000001
736;2021;7;0.0
737;2021;7;0.0
738;2021;7;22.2
739;2021;7;39.599999999999994
740;2021;7;0.0
742;2021;7;0.0
743;2021;7;0.0
744;2021;7;0.0
745;2021;7;0.0
746;2021;7;0.0
747;2021;7;0.0
748;2021;7;0.0
749;2021;7;4.6
750;2021;7;6.4
751;2021;7;0.0
752;2021;7;0.0
753;2021;7;0.0
754;2021;7;0.0
755;2021;7;0.0
756;2021;7;0.0
757;2021;7;0.0
758;2021;7;0.0
759;2021;7;0.0
760;2021;7;0.0
761;2021;7;0.0
762;2021;7;0.0
763;2021;7;0.4
764;2021;7;0.0
765;2021;7;0.0
766;2021;7;0.4
767;2021;7;0.0
769;2021;7;0.0
770;2021;7;0.0
772;2021;7;0.0
773;2021;7;0.0
774;2021;7;0.0
775;2021;7;0.0
776;2021;7;0.0
777;2021;7;0.0
778;2021;7;0.0
779;2021;7;0.0
780;2021;7;0.0
1380;2021;7;6.0
1381;2021;7;0.0
1382;2021;7;1.8
1383;2021;7;0.0
1384;2021;7;9.0
1385;2021;7;0.0
1386;2021;7;0.0
1404;2021;7;0.0
1424;2021;7;0.0
1444;2021;7;6.0
