ID_STAZ;Year;Month;VALORE
683;2021;4;3.6
684;2021;4;3.0
685;2021;4;4.0
686;2021;4;4.2
687;2021;4;3.0
689;2021;4;3.0
690;2021;4;2.0
693;2021;4;2.2
694;2021;4;2.4
695;2021;4;2.0
696;2021;4;2.2
697;2021;4;1.6
698;2021;4;2.6
699;2021;4;4.0
700;2021;4;2.2
701;2021;4;3.6
703;2021;4;2.5999999999999996
705;2021;4;1.4
706;2021;4;4.2
707;2021;4;5.6
708;2021;4;13.6
709;2021;4;1.2000000000000002
710;2021;4;1.4000000000000001
711;2021;4;1.6
712;2021;4;2.6
713;2021;4;7.0
715;2021;4;6.2
716;2021;4;4.0
717;2021;4;0.0
718;2021;4;3.0
721;2021;4;1.2
722;2021;4;2.2
723;2021;4;6.4
724;2021;4;5.4
725;2021;4;6.6
726;2021;4;5.0
727;2021;4;10.6
728;2021;4;3.6
729;2021;4;7.3999999999999995
730;2021;4;1.0
731;2021;4;2.2
733;2021;4;19.8
734;2021;4;11.6
735;2021;4;9.8
736;2021;4;10.2
737;2021;4;1.4
738;2021;4;7.6
739;2021;4;7.2
740;2021;4;1.0
742;2021;4;4.6
743;2021;4;10.2
744;2021;4;5.2
745;2021;4;5.6
746;2021;4;4.8
747;2021;4;2.4
748;2021;4;13.0
749;2021;4;16.2
750;2021;4;14.0
751;2021;4;6.800000000000001
752;2021;4;11.6
753;2021;4;4.0
754;2021;4;7.6
755;2021;4;9.8
756;2021;4;3.2
757;2021;4;2.0
758;2021;4;3.5999999999999996
759;2021;4;1.2
760;2021;4;10.0
761;2021;4;0.8
762;2021;4;1.6
763;2021;4;7.4
764;2021;4;1.6
765;2021;4;1.4
766;2021;4;1.8
767;2021;4;1.0
769;2021;4;2.0
770;2021;4;2.0
772;2021;4;8.6
773;2021;4;9.4
774;2021;4;3.8000000000000003
775;2021;4;9.0
776;2021;4;5.4
777;2021;4;1.8000000000000003
778;2021;4;2.8
779;2021;4;4.8
780;2021;4;5.0
1380;2021;4;15.0
1381;2021;4;2.0
1382;2021;4;4.0
1383;2021;4;3.6
1384;2021;4;12.6
1385;2021;4;1.2000000000000002
1386;2021;4;1.4
1404;2021;4;2.4
1424;2021;4;0.0
1444;2021;4;6.4
