ID_STAZ;Year;Month;VALORE
683;2021;1;6.4
684;2021;1;4.6
685;2021;1;1.0
686;2021;1;15.4
687;2021;1;13.200000000000001
689;2021;1;5.8
690;2021;1;4.2
693;2021;1;5.4
694;2021;1;5.6
695;2021;1;3.8
696;2021;1;3.0
697;2021;1;4.0
698;2021;1;3.2
699;2021;1;6.2
700;2021;1;3.0
701;2021;1;4.0
703;2021;1;17.0
705;2021;1;12.2
706;2021;1;7.4
707;2021;1;31.599999999999998
708;2021;1;26.2
709;2021;1;5.6000000000000005
710;2021;1;7.4
711;2021;1;5.6000000000000005
712;2021;1;1.2
713;2021;1;15.4
715;2021;1;11.4
716;2021;1;7.4
717;2021;1;6.2
718;2021;1;4.2
721;2021;1;11.0
722;2021;1;6.0
723;2021;1;15.8
724;2021;1;6.4
725;2021;1;21.8
726;2021;1;8.2
727;2021;1;22.0
728;2021;1;6.6000000000000005
729;2021;1;15.8
730;2021;1;0.8
731;2021;1;4.4
733;2021;1;18.6
734;2021;1;19.2
735;2021;1;17.4
736;2021;1;9.6
737;2021;1;1.2
738;2021;1;2.2
739;2021;1;14.6
740;2021;1;6.0
742;2021;1;19.4
743;2021;1;12.8
744;2021;1;26.4
745;2021;1;16.6
746;2021;1;6.800000000000001
747;2021;1;5.4
748;2021;1;18.8
749;2021;1;31.8
750;2021;1;22.8
751;2021;1;23.8
752;2021;1;31.400000000000002
753;2021;1;9.8
754;2021;1;20.0
755;2021;1;34.4
756;2021;1;6.8
757;2021;1;5.8
758;2021;1;8.0
759;2021;1;10.200000000000001
760;2021;1;4.2
761;2021;1;7.0
762;2021;1;2.6
763;2021;1;32.0
764;2021;1;20.0
765;2021;1;5.8
766;2021;1;7.4
767;2021;1;14.0
769;2021;1;12.6
770;2021;1;15.8
772;2021;1;38.2
773;2021;1;43.2
774;2021;1;52.4
775;2021;1;41.0
776;2021;1;32.2
777;2021;1;33.2
778;2021;1;26.400000000000002
779;2021;1;25.6
780;2021;1;28.8
1380;2021;1;16.6
1381;2021;1;46.0
1382;2021;1;34.0
1383;2021;1;10.6
1384;2021;1;40.8
1385;2021;1;5.0
1386;2021;1;3.8
1404;2021;1;7.6
1424;2021;1;13.8
1444;2021;1;3.6
