ID_STAZ;Year;Month;VALORE
683;2021;3;10.0
684;2021;3;12.399999999999999
685;2021;3;5.2
686;2021;3;14.0
687;2021;3;13.0
689;2021;3;12.2
690;2021;3;7.6
693;2021;3;11.799999999999999
694;2021;3;14.6
695;2021;3;8.6
696;2021;3;8.4
697;2021;3;5.0
698;2021;3;5.2
699;2021;3;0.0
700;2021;3;10.0
701;2021;3;4.6
703;2021;3;14.6
705;2021;3;5.0
706;2021;3;3.6
707;2021;3;8.399999999999999
708;2021;3;17.6
709;2021;3;2.0
710;2021;3;4.2
711;2021;3;2.8000000000000003
712;2021;3;2.4
713;2021;3;8.6
715;2021;3;12.4
716;2021;3;4.2
717;2021;3;2.6
718;2021;3;8.8
721;2021;3;18.2
722;2021;3;5.0
723;2021;3;8.6
724;2021;3;6.6
725;2021;3;21.4
726;2021;3;11.0
727;2021;3;29.400000000000002
728;2021;3;15.0
729;2021;3;13.0
730;2021;3;6.6
731;2021;3;1.0
733;2021;3;26.599999999999998
734;2021;3;3.4
735;2021;3;24.8
736;2021;3;23.4
737;2021;3;3.0
738;2021;3;24.8
739;2021;3;21.4
740;2021;3;0.4
742;2021;3;26.0
743;2021;3;13.6
744;2021;3;27.0
745;2021;3;27.4
746;2021;3;32.0
747;2021;3;2.4
748;2021;3;55.8
749;2021;3;59.8
750;2021;3;60.2
751;2021;3;29.2
752;2021;3;29.8
753;2021;3;19.0
754;2021;3;34.4
755;2021;3;43.6
756;2021;3;16.2
757;2021;3;18.0
758;2021;3;12.6
759;2021;3;9.8
760;2021;3;14.2
761;2021;3;13.399999999999999
762;2021;3;17.2
763;2021;3;8.8
764;2021;3;10.0
765;2021;3;0.0
766;2021;3;5.4
767;2021;3;10.600000000000001
769;2021;3;8.2
770;2021;3;10.8
772;2021;3;24.6
773;2021;3;36.2
774;2021;3;34.6
775;2021;3;36.2
776;2021;3;18.8
777;2021;3;25.4
778;2021;3;27.0
779;2021;3;33.6
780;2021;3;36.6
1380;2021;3;18.2
1381;2021;3;35.0
1382;2021;3;33.0
1383;2021;3;33.0
1384;2021;3;60.8
1385;2021;3;0.8
1386;2021;3;6.199999999999999
1404;2021;3;28.0
1424;2021;3;28.400000000000002
1444;2021;3;3.6
