"ID_STAZ";"ID_PAR";"DATARIL";"VALORE"
"743";"65";"2022-01-31 23:00:00.0";"0.00"
"743";"65";"2022-02-01 00:00:00.0";"0.40"
"743";"65";"2022-02-01 01:00:00.0";"2.00"
"697";"65";"2022-01-31 23:00:00.0";"0.00"
"697";"65";"2022-02-01 00:00:00.0";"0.00"
"751";"65";"2022-01-31 23:00:00.0";"0.00"
"751";"65";"2022-02-01 00:00:00.0";"0.00"
"751";"65";"2022-02-01 01:00:00.0";"0.60"
"751";"65";"2022-02-01 02:00:00.0";"0.00"
"709";"65";"2022-01-31 23:00:00.0";"0.00"
"711";"65";"2022-01-31 23:00:00.0";"0.00"
"711";"65";"2022-02-01 00:00:00.0";"0.00"
"725";"65";"2022-01-31 23:00:00.0";"0.00"
"725";"65";"2022-02-01 00:00:00.0";"0.00"
"725";"65";"2022-02-01 01:00:00.0";"0.00"
"713";"65";"2022-01-31 23:00:00.0";"0.00"
"713";"65";"2022-02-01 00:00:00.0";"0.00"
"727";"65";"2022-01-31 23:00:00.0";"0.00"
"727";"65";"2022-02-01 00:00:00.0";"0.00"
"727";"65";"2022-02-01 01:00:00.0";"0.00"
"698";"65";"2022-01-31 23:00:00.0";"0.00"
"698";"65";"2022-02-01 00:00:00.0";"0.00"
"696";"65";"2022-01-31 23:00:00.0";"0.00"
"696";"65";"2022-02-01 00:00:00.0";"0.00"
"690";"65";"2022-01-31 23:00:00.0";"0.00"
"738";"65";"2022-01-31 23:00:00.0";"0.00"
"738";"65";"2022-02-01 00:00:00.0";"0.40"
"738";"65";"2022-02-01 01:00:00.0";"0.00"
"765";"65";"2022-01-31 23:00:00.0";"0.00"
"765";"65";"2022-02-01 00:00:00.0";"0.00"
"765";"65";"2022-02-01 01:00:00.0";"0.00"
"765";"65";"2022-02-01 02:00:00.0";"0.00"
"683";"65";"2022-01-31 23:00:00.0";"0.00"
"694";"65";"2022-01-31 23:00:00.0";"0.00"
"701";"65";"2022-01-31 23:00:00.0";"0.00"
"701";"65";"2022-02-01 00:00:00.0";"0.00"
"739";"65";"2022-02-01 00:00:00.0";"0.00"
"739";"65";"2022-02-01 01:00:00.0";"0.00"
"687";"65";"2022-01-31 23:00:00.0";"0.00"
"715";"65";"2022-01-31 23:00:00.0";"0.00"
"715";"65";"2022-02-01 00:00:00.0";"0.00"
"739";"65";"2022-01-31 23:00:00.0";"0.00"
"747";"65";"2022-01-31 23:00:00.0";"0.00"
"749";"65";"2022-01-31 23:00:00.0";"0.00"
"749";"65";"2022-02-01 00:00:00.0";"0.20"
"749";"65";"2022-02-01 01:00:00.0";"2.60"
