"ID_STAZ";"ID_PAR";"DATARIL";"VALORE"
"709";"65";"2020-07-01 00:00:00.0";"0.00"
"726";"65";"2020-07-01 00:00:00.0";"0.00"
"730";"65";"2020-07-01 00:00:00.0";"0.00"
"730";"65";"2020-07-01 01:00:00.0";"0.00"
"731";"65";"2020-07-01 00:00:00.0";"0.00"
"737";"65";"2020-07-01 00:00:00.0";"0.00"
"740";"65";"2020-07-01 00:00:00.0";"0.00"
"747";"65";"2020-07-01 00:00:00.0";"0.00"
"1385";"65";"2020-07-01 00:00:00.0";"0.00"
"1385";"65";"2020-07-01 01:00:00.0";"0.00"
"1386";"65";"2020-07-01 00:00:00.0";"0.00"
"709";"65";"2020-07-02 00:00:00.0";"0.00"
"709";"65";"2020-07-02 01:00:00.0";"0.00"
"726";"65";"2020-07-02 00:00:00.0";"0.00"
"730";"65";"2020-07-02 00:00:00.0";"0.00"
"730";"65";"2020-07-02 01:00:00.0";"0.00"
"731";"65";"2020-07-02 00:00:00.0";"0.00"
"737";"65";"2020-07-02 00:00:00.0";"0.00"
"740";"65";"2020-07-02 00:00:00.0";"0.00"
"1385";"65";"2020-07-02 00:00:00.0";"0.00"
"1385";"65";"2020-07-02 01:00:00.0";"0.00"
"709";"65";"2020-07-03 00:00:00.0";"0.00"
"726";"65";"2020-07-03 00:00:00.0";"0.00"
"730";"65";"2020-07-03 01:00:00.0";"0.00"
"730";"65";"2020-07-03 00:00:00.0";"0.00"
"731";"65";"2020-07-03 00:00:00.0";"0.00"
"737";"65";"2020-07-03 00:00:00.0";"0.00"
"740";"65";"2020-07-03 00:00:00.0";"0.00"
"747";"65";"2020-07-03 00:00:00.0";"0.00"
"1386";"65";"2020-07-03 00:00:00.0";"0.00"
"1385";"65";"2020-07-03 01:00:00.0";"0.00"
"1385";"65";"2020-07-03 00:00:00.0";"0.00"
"709";"65";"2020-07-04 00:00:00.0";"0.00"
"726";"65";"2020-07-04 00:00:00.0";"0.00"
"730";"65";"2020-07-04 01:00:00.0";"0.00"
"730";"65";"2020-07-04 00:00:00.0";"0.00"
"731";"65";"2020-07-04 00:00:00.0";"0.00"
"737";"65";"2020-07-04 00:00:00.0";"0.00"
"740";"65";"2020-07-04 01:00:00.0";"0.00"
"740";"65";"2020-07-04 00:00:00.0";"0.00"
"747";"65";"2020-07-04 00:00:00.0";"0.00"
"1386";"65";"2020-07-04 01:00:00.0";"0.00"
"1386";"65";"2020-07-04 00:00:00.0";"0.00"
