ID_STAZ;Year;Month;VALORE
683;2022;2;0.0
683;2022;3;2.4000000000000004
684;2022;2;0.0
684;2022;3;0.8
685;2022;2;0.0
685;2022;3;2.6
686;2022;2;0.0
686;2022;3;1.6
687;2022;2;0.0
687;2022;3;1.8
689;2022;2;0.0
689;2022;3;6.2
690;2022;2;0.0
690;2022;3;2.2
693;2022;2;0.0
693;2022;3;4.4
694;2022;2;0.0
694;2022;3;1.4
695;2022;2;0.0
695;2022;3;4.4
696;2022;2;0.0
696;2022;3;6.2
697;2022;2;1.2
697;2022;3;7.6
698;2022;2;0.0
698;2022;3;2.0
699;2022;2;0.0
699;2022;3;12.0
700;2022;2;0.0
700;2022;3;4.8
701;2022;2;0.0
701;2022;3;4.4
703;2022;2;0.0
703;2022;3;2.8
705;2022;2;0.0
705;2022;3;1.2000000000000002
706;2022;2;0.0
706;2022;3;4.6
707;2022;2;0.0
707;2022;3;13.0
708;2022;2;0.0
708;2022;3;21.0
709;2022;2;0.0
709;2022;3;0.6000000000000001
710;2022;2;0.0
710;2022;3;2.8000000000000003
711;2022;2;0.8
711;2022;3;3.8000000000000003
712;2022;2;0.0
712;2022;3;6.6
713;2022;2;0.0
713;2022;3;18.2
715;2022;2;0.0
715;2022;3;3.6
716;2022;2;1.0
716;2022;3;10.4
717;2022;2;0.0
717;2022;3;11.2
718;2022;2;0.0
718;2022;3;3.2
721;2022;2;0.0
721;2022;3;6.4
722;2022;2;0.0
722;2022;3;10.0
723;2022;3;0.0
724;2022;2;0.0
724;2022;3;3.2
725;2022;2;0.0
725;2022;3;7.0
726;2022;3;0.0
727;2022;2;0.2
727;2022;3;10.200000000000001
728;2022;2;0.0
728;2022;3;1.4000000000000001
729;2022;2;0.0
729;2022;3;6.4
730;2022;2;0.0
730;2022;3;1.6
731;2022;2;0.0
731;2022;3;2.4
733;2022;2;0.0
733;2022;3;1.8
734;2022;2;0.0
734;2022;3;3.2
735;2022;2;0.4
735;2022;3;2.2
736;2022;2;0.0
736;2022;3;3.8000000000000003
738;2022;2;0.0
738;2022;3;4.2
739;2022;2;0.0
739;2022;3;5.8
740;2022;2;0.0
740;2022;3;0.8
742;2022;3;6.199999999999999
743;2022;2;0.0
743;2022;3;12.2
744;2022;2;0.0
744;2022;3;10.2
745;2022;2;0.0
745;2022;3;13.8
746;2022;2;0.0
746;2022;3;6.4
747;2022;2;0.0
747;2022;3;0.2
748;2022;2;0.0
748;2022;3;5.4
749;2022;2;0.0
749;2022;3;11.0
750;2022;2;0.0
750;2022;3;5.000000000000001
751;2022;2;0.0
751;2022;3;6.6000000000000005
752;2022;2;0.0
752;2022;3;7.6
753;2022;2;0.0
753;2022;3;11.0
754;2022;2;0.0
754;2022;3;19.0
755;2022;2;0.0
755;2022;3;4.4
756;2022;2;0.0
756;2022;3;8.0
757;2022;2;0.0
757;2022;3;10.2
758;2022;2;0.0
758;2022;3;1.8
759;2022;2;0.0
759;2022;3;4.4
760;2022;2;0.0
760;2022;3;1.4000000000000001
761;2022;2;0.0
761;2022;3;4.3999999999999995
762;2022;2;0.0
762;2022;3;0.2
763;2022;2;0.0
763;2022;3;3.2
764;2022;2;0.0
764;2022;3;13.6
765;2022;3;6.0
766;2022;2;0.0
766;2022;3;4.4
767;2022;2;0.0
767;2022;3;2.6
769;2022;2;0.0
769;2022;3;3.2
770;2022;2;0.0
770;2022;3;8.4
772;2022;2;0.0
772;2022;3;6.6
773;2022;2;0.0
773;2022;3;7.0
774;2022;2;0.0
774;2022;3;9.200000000000001
775;2022;2;0.0
775;2022;3;9.8
776;2022;2;0.0
776;2022;3;7.2
777;2022;2;0.0
777;2022;3;9.2
778;2022;2;0.0
778;2022;3;10.8
779;2022;2;0.0
779;2022;3;7.800000000000001
780;2022;2;0.0
780;2022;3;5.4
1380;2022;2;0.0
1380;2022;3;2.8
1381;2022;3;6.2
1382;2022;3;7.0
1383;2022;3;7.0
1384;2022;3;25.400000000000002
1385;2022;3;1.8
1386;2022;3;1.2
1404;2022;3;3.6
1424;2022;3;13.0
1444;2022;3;0.4
