ID_STAZ;Year;Month;VALORE
683;2022;5;10.6
684;2022;5;0.6
685;2022;5;5.199999999999999
686;2022;5;1.4
687;2022;5;0.8
689;2022;5;2.6
690;2022;5;0.2
693;2022;5;0.0
694;2022;5;1.8
695;2022;5;1.0
696;2022;5;0.4
697;2022;5;0.4
698;2022;5;1.4
699;2022;5;3.0
700;2022;5;2.2
701;2022;5;0.2
703;2022;5;5.3999999999999995
705;2022;5;4.4
706;2022;5;0.8
707;2022;5;0.6000000000000001
708;2022;5;2.6
709;2022;5;0.2
710;2022;5;35.6
711;2022;5;1.0
712;2022;5;1.4
713;2022;5;3.6
715;2022;5;2.8
716;2022;5;0.4
717;2022;5;1.4000000000000001
718;2022;5;5.4
721;2022;5;1.2
722;2022;5;1.6
723;2022;5;0.4
724;2022;5;0.8
725;2022;5;1.0
727;2022;5;6.6
728;2022;5;0.2
729;2022;5;17.0
730;2022;5;0.0
731;2022;5;0.0
733;2022;5;1.4
734;2022;5;1.5999999999999999
735;2022;5;2.0
736;2022;5;0.0
738;2022;5;6.6000000000000005
739;2022;5;8.600000000000001
740;2022;5;3.0
742;2022;5;4.3999999999999995
743;2022;5;0.0
744;2022;5;2.8
745;2022;5;4.4
746;2022;5;0.0
747;2022;5;2.6
748;2022;5;0.8
749;2022;5;3.2
750;2022;5;9.6
751;2022;5;4.3999999999999995
752;2022;5;1.6
753;2022;5;0.0
754;2022;5;0.2
755;2022;5;0.4
756;2022;5;1.2
757;2022;5;2.8000000000000003
758;2022;5;4.8
759;2022;5;3.6
760;2022;5;0.0
761;2022;5;0.6000000000000001
762;2022;5;0.8
763;2022;5;0.6000000000000001
764;2022;5;25.8
765;2022;5;7.6
766;2022;5;0.6000000000000001
767;2022;5;1.0
769;2022;5;0.2
770;2022;5;5.6000000000000005
772;2022;5;0.2
773;2022;5;0.4
774;2022;5;2.8
775;2022;5;0.0
776;2022;5;0.2
777;2022;5;2.4
778;2022;5;0.0
779;2022;5;0.0
780;2022;5;0.0
1380;2022;5;0.0
1381;2022;5;0.4
1382;2022;5;0.4
1383;2022;5;1.0
1384;2022;5;0.8
1385;2022;5;0.2
1386;2022;5;3.0
1404;2022;5;0.4
1424;2022;5;0.0
1444;2022;5;0.0
