ID_STAZ;Year;Month;VALORE
683;2022;6;0.0
684;2022;6;0.0
685;2022;6;0.0
686;2022;6;0.0
687;2022;6;0.0
689;2022;6;0.0
690;2022;6;0.0
693;2022;6;0.0
694;2022;6;0.0
695;2022;6;0.0
696;2022;6;0.0
697;2022;6;0.0
698;2022;6;0.0
699;2022;6;0.0
700;2022;6;0.2
701;2022;6;0.0
703;2022;6;0.0
705;2022;6;0.0
706;2022;6;0.0
707;2022;6;0.0
708;2022;6;0.0
709;2022;6;0.0
710;2022;6;0.0
711;2022;6;0.0
712;2022;6;0.0
713;2022;6;0.0
715;2022;6;2.0
716;2022;6;0.0
717;2022;6;0.0
718;2022;6;0.0
721;2022;6;0.4
722;2022;6;0.0
723;2022;6;0.0
724;2022;6;0.4
725;2022;6;0.4
726;2022;6;0.0
727;2022;6;0.0
728;2022;6;0.0
729;2022;6;5.4
730;2022;6;0.0
731;2022;6;1.6
733;2022;6;0.0
734;2022;6;0.6000000000000001
735;2022;6;2.2
736;2022;6;0.0
738;2022;6;0.6000000000000001
739;2022;6;1.2
740;2022;6;0.0
742;2022;6;0.0
743;2022;6;0.0
744;2022;6;0.0
745;2022;6;0.0
746;2022;6;0.0
747;2022;6;0.0
748;2022;6;0.0
749;2022;6;0.2
750;2022;6;0.0
751;2022;6;0.0
752;2022;6;0.2
753;2022;6;0.0
754;2022;6;0.4
755;2022;6;0.0
756;2022;6;0.0
757;2022;6;0.0
758;2022;6;0.0
759;2022;6;0.0
760;2022;6;0.0
761;2022;6;0.0
762;2022;6;0.0
763;2022;6;0.0
764;2022;6;0.0
765;2022;6;0.0
766;2022;6;0.0
767;2022;6;0.0
769;2022;6;0.0
770;2022;6;0.0
772;2022;6;0.0
773;2022;6;0.0
774;2022;6;0.0
775;2022;6;0.0
776;2022;6;0.0
777;2022;6;0.0
778;2022;6;0.0
779;2022;6;0.0
780;2022;6;0.0
1380;2022;6;0.0
1381;2022;6;0.0
1382;2022;6;0.0
1383;2022;6;0.0
1384;2022;6;0.0
1385;2022;6;0.0
1386;2022;6;0.0
1404;2022;6;0.0
1424;2022;6;0.0
1444;2022;6;0.0
