ID_STAZ;Year;Month;VALORE
683;2019;7;0.0
684;2019;7;0.0
685;2019;7;0.0
686;2019;7;0.0
687;2019;7;0.6000000000000001
689;2019;7;1.4
690;2019;7;0.2
693;2019;7;1.7999999999999998
694;2019;7;1.4000000000000001
695;2019;7;3.8000000000000003
696;2019;7;0.0
697;2019;7;0.0
698;2019;7;0.0
699;2019;7;0.2
700;2019;7;6.0
701;2019;7;0.0
703;2019;7;6.0
705;2019;7;34.0
706;2019;7;6.4
707;2019;7;65.6
708;2019;7;66.2
709;2019;7;28.0
710;2019;7;3.6
711;2019;7;7.800000000000001
712;2019;7;1.0
713;2019;7;3.6
715;2019;7;5.0
716;2019;7;0.0
717;2019;7;27.6
718;2019;7;0.0
721;2019;7;17.8
722;2019;7;3.0
723;2019;7;23.0
724;2019;7;56.8
725;2019;7;39.0
726;2019;7;37.800000000000004
727;2019;7;82.0
728;2019;7;2.5999999999999996
729;2019;7;9.8
730;2019;7;47.2
731;2019;7;18.599999999999998
733;2019;7;14.4
734;2019;7;18.6
735;2019;7;11.8
736;2019;7;2.6
737;2019;7;30.2
738;2019;7;6.2
739;2019;7;11.0
740;2019;7;5.0
742;2019;7;2.4
743;2019;7;8.600000000000001
744;2019;7;1.6
745;2019;7;1.5999999999999999
746;2019;7;12.0
747;2019;7;1.4
748;2019;7;2.2
749;2019;7;4.2
750;2019;7;11.6
751;2019;7;13.2
752;2019;7;25.599999999999998
753;2019;7;0.6
754;2019;7;15.200000000000001
755;2019;7;3.0
756;2019;7;1.6
757;2019;7;0.4
758;2019;7;4.6000000000000005
759;2019;7;1.0
760;2019;7;0.0
761;2019;7;0.0
762;2019;7;0.0
763;2019;7;14.2
764;2019;7;46.0
765;2019;7;30.0
766;2019;7;6.6000000000000005
767;2019;7;17.0
769;2019;7;15.4
770;2019;7;8.8
772;2019;7;3.6
773;2019;7;1.0
774;2019;7;4.6
775;2019;7;4.2
776;2019;7;2.8000000000000003
777;2019;7;0.8
778;2019;7;3.0
779;2019;7;13.0
780;2019;7;13.0
1380;2019;7;33.0
1381;2019;7;2.0
1382;2019;7;8.6
1383;2019;7;13.8
1384;2019;7;57.2
1385;2019;7;11.0
1386;2019;7;2.2
1404;2019;7;0.6000000000000001
1424;2019;7;1.2
1444;2019;7;7.8
