ID_STAZ;Year;Month;VALORE
683;2019;10;89.60000000000001
684;2019;10;123.6
685;2019;10;110.4
686;2019;10;68.6
687;2019;10;83.0
689;2019;10;73.0
690;2019;10;92.0
693;2019;10;74.8
694;2019;10;94.8
695;2019;10;75.2
696;2019;10;68.6
697;2019;10;104.2
698;2019;10;65.80000000000001
699;2019;10;166.4
700;2019;10;47.0
701;2019;10;94.6
703;2019;10;67.0
705;2019;10;87.2
706;2019;10;103.8
707;2019;10;120.2
708;2019;10;118.4
709;2019;10;82.2
710;2019;10;88.60000000000001
711;2019;10;167.8
712;2019;10;135.6
713;2019;10;114.8
715;2019;10;93.6
716;2019;10;123.6
717;2019;10;84.4
718;2019;10;46.6
721;2019;10;59.0
722;2019;10;102.6
723;2019;10;97.8
724;2019;10;106.8
725;2019;10;49.800000000000004
726;2019;10;111.8
727;2019;10;60.0
728;2019;10;67.8
729;2019;10;127.8
730;2019;10;151.2
731;2019;10;62.0
733;2019;10;133.6
734;2019;10;77.6
735;2019;10;92.2
736;2019;10;81.8
737;2019;10;133.6
738;2019;10;150.39999999999998
739;2019;10;153.4
740;2019;10;44.8
742;2019;10;65.2
743;2019;10;88.4
744;2019;10;60.0
745;2019;10;78.4
746;2019;10;55.4
747;2019;10;47.8
748;2019;10;59.800000000000004
749;2019;10;43.6
750;2019;10;43.4
751;2019;10;71.8
752;2019;10;70.6
753;2019;10;53.2
754;2019;10;93.8
755;2019;10;64.8
756;2019;10;150.2
757;2019;10;120.2
758;2019;10;341.6
759;2019;10;254.20000000000002
760;2019;10;90.6
761;2019;10;153.2
762;2019;10;101.6
763;2019;10;205.2
764;2019;10;298.8
765;2019;10;226.2
766;2019;10;229.8
767;2019;10;258.2
769;2019;10;208.0
770;2019;10;322.4
772;2019;10;124.8
773;2019;10;97.0
774;2019;10;128.6
775;2019;10;53.6
776;2019;10;35.800000000000004
777;2019;10;83.8
778;2019;10;103.60000000000001
779;2019;10;58.4
780;2019;10;75.6
1380;2019;10;100.2
1381;2019;10;154.20000000000002
1382;2019;10;75.8
1383;2019;10;139.8
1384;2019;10;99.0
1385;2019;10;80.6
1386;2019;10;39.2
1404;2019;10;160.0
1424;2019;10;20.400000000000002
1444;2019;10;221.0
